from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
140,140,,,9288287,9288400,1,
140,140,,,9288295,9288402,1,
140,140,,,9288307,9288404,1,
140,140,,,9288319,9288406,1,
140,140,,,9288323,9288408,1,
140,140,,,9288331,9288408,1,
140,140,,,9288341,9288410,1,
27,27,,,9288490,9288415,1,
33,33,,,9288490,9288415,1,
27,27,,,9288493,9288420,1,
33,33,,,9288493,9288420,1,
27,27,,,9288495,9288424,1,
33,33,,,9288495,9288424,1,
27,27,,,9288497,9288428,1,
33,33,,,9288497,9288428,1,
27,27,,,9288499,9288432,1,
33,33,,,9288499,9288432,1,
27,27,,,9288502,9288436,1,
33,33,,,9288502,9288436,1,
27,27,,,9288505,9288440,1,
33,33,,,9288505,9288440,1,
27,27,,,9288507,9288444,1,
33,33,,,9288507,9288444,1,
27,27,,,9288509,9288448,1,
33,33,,,9288509,9288448,1,
27,27,,,9288511,9288452,1,
33,33,,,9288511,9288452,1,
27,27,,,9288514,9288456,1,
33,33,,,9288514,9288456,1,
27,27,,,9288518,9288460,1,
33,33,,,9288518,9288460,1,
27,27,,,9288521,9288464,1,
33,33,,,9288521,9288464,1,
27,27,,,9288523,9288468,1,
33,33,,,9288523,9288468,1,
27,27,,,9288525,9288472,1,
33,33,,,9288525,9288472,1,
27,27,,,9288527,9288476,1,
33,33,,,9288527,9288476,1,
27,27,,,9288529,9288480,1,
33,33,,,9288529,9288480,1,
18,18,,,9288531,9288483,1,
27,27,,,9288531,9288483,1,
33,33,,,9288531,9288483,1,
33,33,,,9288414,9288489,1,
27,27,,,9288417,9288491,1,
33,33,,,9288417,9288491,1,
27,27,,,9288419,9288492,1,
33,33,,,9288419,9288492,1,
27,27,,,9288423,9288494,1,
33,33,,,9288423,9288494,1,
27,27,,,9288427,9288496,1,
33,33,,,9288427,9288496,1,
27,27,,,9288431,9288498,1,
33,33,,,9288431,9288498,1,
27,27,,,9288435,9288501,1,
33,33,,,9288435,9288501,1,
27,27,,,9288439,9288504,1,
33,33,,,9288439,9288504,1,
27,27,,,9288443,9288506,1,
33,33,,,9288443,9288506,1,
27,27,,,9288447,9288508,1,
33,33,,,9288447,9288508,1,
27,27,,,9288451,9288510,1,
33,33,,,9288451,9288510,1,
27,27,,,9288453,9288512,1,
33,33,,,9288453,9288512,1,
27,27,,,9288455,9288513,1,
33,33,,,9288455,9288513,1,
27,27,,,9288457,9288515,1,
33,33,,,9288457,9288515,1,
27,27,,,9288459,9288517,1,
33,33,,,9288459,9288517,1,
27,27,,,9288461,9288519,1,
33,33,,,9288461,9288519,1,
27,27,,,9288463,9288520,1,
33,33,,,9288463,9288520,1,
27,27,,,9288467,9288522,1,
33,33,,,9288467,9288522,1,
27,27,,,9288471,9288524,1,
33,33,,,9288471,9288524,1,
27,27,,,9288475,9288526,1,
33,33,,,9288475,9288526,1,
27,27,,,9288479,9288528,1,
33,33,,,9288479,9288528,1,
18,18,,,9288482,9288530,1,
27,27,,,9288482,9288530,1,
33,33,,,9288482,9288530,1,
33,33,,,9288483,9288532,1,
18,18,,,9288485,9288533,1,
27,27,,,9288485,9288533,1,
33,33,,,9288485,9288533,1,
33,33,,,9288486,9288534,1,
74,74,,,9288609,9288567,1,
74,74,,,9288611,9288569,1,
74,74,,,9288613,9288571,1,
74,74,,,9288615,9288573,1,
74,74,,,9288621,9288577,1,
74,74,,,9288655,9288605,1,
94,94,,,9288661,9288613,1,
74,74,,,9288572,9288614,1,
94,94,,,9288660,9288614,1,
74,74,,,9288574,9288616,1,
94,94,,,9288663,9288618,1,
74,74,,,9288576,9288619,1,
94,94,,,9288662,9288619,1,
74,74,,,9288578,9288622,1,
94,94,,,9288665,9288624,1,
74,74,,,9288580,9288625,1,
94,94,,,9288664,9288625,1,
74,74,,,9288582,9288628,1,
74,74,,,9288584,9288630,1,
94,94,,,9288666,9288630,1,
74,74,,,9288586,9288632,1,
94,94,,,9288668,9288634,1,
74,74,,,9288606,9288656,1,
94,94,,,9288655,9288677,1,
124,124,,,9288912,9288848,1,
124,124,,,9288913,9288849,1,
124,124,,,9288915,9288851,1,
124,124,,,9288917,9288853,1,
124,124,,,9288919,9288855,1,
124,124,,,9288922,9288857,1,
124,124,,,9288925,9288859,1,
124,124,,,9288927,9288861,1,
124,124,,,9288929,9288863,1,
124,124,,,9288931,9288865,1,
124,124,,,9288933,9288867,1,
124,124,,,9288935,9288869,1,
124,124,,,9288937,9288871,1,
124,124,,,9288941,9288875,1,
124,124,,,9288945,9288879,1,
124,124,,,9288949,9288883,1,
124,124,,,9288951,9288885,1,
124,124,,,9288953,9288887,1,
124,124,,,9288955,9288889,1,
124,124,,,9288957,9288891,1,
124,124,,,9288961,9288895,1,
124,124,,,9288965,9288899,1,
124,124,,,9288968,9288901,1,
124,124,,,9289008,9288901,1,
124,124,,,9288971,9288903,1,
124,124,,,9288973,9288905,1,
124,124,,,9288975,9288906,1,
140,140,,,9289031,9288909,1,
124,124,,,9288978,9288915,1,
124,124,,,9288852,9288916,1,
124,124,,,9288980,9288917,1,
124,124,,,9288854,9288918,1,
124,124,,,9288982,9288919,1,
131,131,,,9289016,9288919,1,
140,140,,,9289029,9288919,1,
124,124,,,9288856,9288920,1,
124,124,,,9288984,9288922,1,
124,124,,,9288858,9288923,1,
124,124,,,9288986,9288925,1,
124,124,,,9288860,9288926,1,
124,124,,,9288988,9288929,1,
131,131,,,9289018,9288929,1,
140,140,,,9289031,9288929,1,
124,124,,,9288864,9288930,1,
124,124,,,9288990,9288933,1,
124,124,,,9288868,9288934,1,
124,124,,,9288992,9288937,1,
124,124,,,9288872,9288938,1,
124,124,,,9288874,9288940,1,
124,124,,,9288994,9288941,1,
131,131,,,9289020,9288941,1,
140,140,,,9289033,9288941,1,
124,124,,,9288876,9288942,1,
124,124,,,9288878,9288944,1,
124,124,,,9288996,9288945,1,
124,124,,,9288880,9288946,1,
124,124,,,9288882,9288948,1,
124,124,,,9288998,9288949,1,
124,124,,,9288884,9288950,1,
124,124,,,9288886,9288952,1,
124,124,,,9289000,9288953,1,
131,131,,,9289022,9288953,1,
140,140,,,9289035,9288953,1,
124,124,,,9288888,9288954,1,
124,124,,,9288890,9288956,1,
124,124,,,9289002,9288957,1,
124,124,,,9288892,9288958,1,
124,124,,,9288894,9288960,1,
124,124,,,9289004,9288961,1,
124,124,,,9288896,9288962,1,
124,124,,,9288898,9288964,1,
124,124,,,9289006,9288965,1,
131,131,,,9289023,9288965,1,
140,140,,,9289037,9288965,1,
124,124,,,9288900,9288966,1,
124,124,,,9289008,9288968,1,
124,124,,,9288902,9288969,1,
124,124,,,9289010,9288971,1,
124,124,,,9288904,9288972,1,
124,124,,,9289012,9288973,1,
140,140,,,9289039,9288973,1,
124,124,,,9288907,9288974,1,
131,131,,,9289026,9288974,1,
124,124,,,9288914,9288977,1,
124,124,,,9288916,9288979,1,
124,124,,,9288918,9288981,1,
124,124,,,9288920,9288983,1,
124,124,,,9288923,9288985,1,
124,124,,,9288926,9288987,1,
124,124,,,9288930,9288989,1,
124,124,,,9288934,9288991,1,
124,124,,,9288938,9288993,1,
124,124,,,9288942,9288995,1,
124,124,,,9288946,9288997,1,
124,124,,,9288950,9288999,1,
124,124,,,9288954,9289001,1,
124,124,,,9288958,9289003,1,
124,124,,,9288962,9289005,1,
124,124,,,9288966,9289007,1,
124,124,,,9288969,9289009,1,
124,124,,,9288975,9289013,1,
131,131,,,9288918,9289015,1,
131,131,,,9288926,9289017,1,
131,131,,,9288938,9289019,1,
131,131,,,9288950,9289021,1,
131,131,,,9288966,9289024,1,
140,140,,,9288916,9289028,1,
140,140,,,9288923,9289030,1,
140,140,,,9288934,9289032,1,
140,140,,,9288946,9289034,1,
140,140,,,9288950,9289036,1,
140,140,,,9288958,9289036,1,
140,140,,,9288969,9289038,1,
27,27,,,9289110,9289045,1,
33,33,,,9289110,9289045,1,
27,27,,,9289112,9289047,1,
33,33,,,9289112,9289047,1,
27,27,,,9289114,9289049,1,
33,33,,,9289114,9289049,1,
27,27,,,9289116,9289052,1,
33,33,,,9289116,9289052,1,
27,27,,,9289118,9289055,1,
33,33,,,9289118,9289055,1,
27,27,,,9289121,9289059,1,
33,33,,,9289121,9289059,1,
27,27,,,9289123,9289063,1,
33,33,,,9289123,9289063,1,
27,27,,,9289125,9289067,1,
33,33,,,9289125,9289067,1,
27,27,,,9289127,9289071,1,
33,33,,,9289127,9289071,1,
27,27,,,9289129,9289075,1,
33,33,,,9289129,9289075,1,
27,27,,,9289133,9289079,1,
33,33,,,9289133,9289079,1,
27,27,,,9289136,9289083,1,
33,33,,,9289136,9289083,1,
27,27,,,9289138,9289087,1,
33,33,,,9289138,9289087,1,
27,27,,,9289140,9289091,1,
33,33,,,9289140,9289091,1,
27,27,,,9289142,9289095,1,
33,33,,,9289142,9289095,1,
27,27,,,9289144,9289097,1,
33,33,,,9289144,9289097,1,
18,18,,,9289146,9289100,1,
27,27,,,9289146,9289100,1,
33,33,,,9289146,9289100,1,
33,33,,,9289041,9289106,1,
27,27,,,9289043,9289108,1,
33,33,,,9289043,9289108,1,
27,27,,,9289044,9289109,1,
33,33,,,9289044,9289109,1,
27,27,,,9289046,9289111,1,
33,33,,,9289046,9289111,1,
27,27,,,9289048,9289113,1,
33,33,,,9289048,9289113,1,
27,27,,,9289051,9289115,1,
33,33,,,9289051,9289115,1,
27,27,,,9289054,9289117,1,
33,33,,,9289054,9289117,1,
27,27,,,9289058,9289120,1,
33,33,,,9289058,9289120,1,
27,27,,,9289062,9289122,1,
33,33,,,9289062,9289122,1,
27,27,,,9289066,9289124,1,
33,33,,,9289066,9289124,1,
27,27,,,9289070,9289126,1,
33,33,,,9289070,9289126,1,
27,27,,,9289074,9289128,1,
33,33,,,9289074,9289128,1,
27,27,,,9289076,9289130,1,
33,33,,,9289076,9289130,1,
27,27,,,9289078,9289132,1,
33,33,,,9289078,9289132,1,
27,27,,,9289080,9289134,1,
33,33,,,9289080,9289134,1,
27,27,,,9289082,9289135,1,
33,33,,,9289082,9289135,1,
27,27,,,9289086,9289137,1,
33,33,,,9289086,9289137,1,
27,27,,,9289090,9289139,1,
33,33,,,9289090,9289139,1,
27,27,,,9289094,9289141,1,
33,33,,,9289094,9289141,1,
27,27,,,9289096,9289143,1,
33,33,,,9289096,9289143,1,
18,18,,,9289099,9289145,1,
27,27,,,9289099,9289145,1,
33,33,,,9289099,9289145,1,
33,33,,,9289100,9289147,1,
18,18,,,9289102,9289148,1,
27,27,,,9289102,9289148,1,
33,33,,,9289102,9289148,1,
33,33,,,9289103,9289149,1,
74,74,,,9289215,9289174,1,
74,74,,,9289217,9289175,1,
74,74,,,9289219,9289177,1,
74,74,,,9289221,9289179,1,
74,74,,,9289227,9289183,1,
74,74,,,9289260,9289210,1,
94,94,,,9289266,9289219,1,
74,74,,,9289178,9289220,1,
94,94,,,9289265,9289220,1,
74,74,,,9289180,9289222,1,
94,94,,,9289268,9289224,1,
74,74,,,9289182,9289225,1,
94,94,,,9289267,9289225,1,
74,74,,,9289184,9289228,1,
94,94,,,9289270,9289230,1,
74,74,,,9289186,9289231,1,
94,94,,,9289269,9289231,1,
74,74,,,9289188,9289234,1,
74,74,,,9289190,9289236,1,
94,94,,,9289271,9289236,1,
74,74,,,9289192,9289238,1,
94,94,,,9289273,9289240,1,
74,74,,,9289196,9289243,1,
74,74,,,9289211,9289261,1,
94,94,,,9289218,9289265,1,
94,94,,,9289228,9289269,1,
94,94,,,9289234,9289271,1,
94,94,,,9289238,9289273,1,
94,94,,,9289243,9289275,1,
94,94,,,9289249,9289277,1,
94,94,,,9289254,9289279,1,
94,94,,,9289260,9289282,1,
112,112,,,9289453,9289401,1,
124,124,,,9289529,9289417,1,
124,124,,,9289532,9289421,1,
124,124,,,9289507,9289429,1,
124,124,,,9289539,9289429,1,
124,124,,,9289669,9289433,1,
124,124,,,9289669,9289438,1,
116,116,,,9289446,9289448,1,
124,124,,,9289446,9289448,1,
124,124,,,9289675,9289450,1,
116,116,,,9289561,9289453,1,
124,124,,,9289561,9289453,1,
124,124,,,9289563,9289453,1,
124,124,,,9289565,9289455,1,
116,116,,,9289519,9289458,1,
124,124,,,9289519,9289458,1,
124,124,,,9289568,9289458,1,
124,124,,,9289571,9289459,1,
124,124,,,9289572,9289460,1,
112,112,,,9289405,9289461,1,
124,124,,,9289574,9289462,1,
124,124,,,9289576,9289463,1,
124,124,,,9289579,9289466,1,
124,124,,,9289583,9289470,1,
124,124,,,9289585,9289472,1,
116,116,,,9289587,9289474,1,
124,124,,,9289587,9289474,1,
112,112,,,9289411,9289476,1,
124,124,,,9289589,9289477,1,
124,124,,,9289591,9289478,1,
116,116,,,9289593,9289480,1,
124,124,,,9289593,9289480,1,
116,116,,,9289597,9289483,1,
124,124,,,9289597,9289483,1,
116,116,,,9289598,9289484,1,
124,124,,,9289598,9289484,1,
124,124,,,9289600,9289486,1,
124,124,,,9289603,9289490,1,
124,124,,,9289692,9289492,1,
124,124,,,9289606,9289494,1,
124,124,,,9289609,9289498,1,
124,124,,,9289610,9289500,1,
124,124,,,9289611,9289501,1,
124,124,,,9289537,9289505,1,
116,116,,,9289538,9289509,1,
124,124,,,9289538,9289509,1,
124,124,,,9289544,9289511,1,
124,124,,,9289676,9289517,1,
131,131,,,9289676,9289517,1,
124,124,,,9289568,9289519,1,
131,131,,,9289568,9289519,1,
124,124,,,9289639,9289519,1,
116,116,,,9289595,9289527,1,
124,124,,,9289595,9289527,1,
124,124,,,9289610,9289529,1,
131,131,,,9289610,9289529,1,
131,131,,,9289695,9289529,1,
124,124,,,9289420,9289531,1,
116,116,,,9289503,9289533,1,
124,124,,,9289503,9289533,1,
116,116,,,9289424,9289534,1,
124,124,,,9289424,9289534,1,
116,116,,,9289426,9289536,1,
124,124,,,9289426,9289536,1,
124,124,,,9289428,9289540,1,
116,116,,,9289430,9289542,1,
124,124,,,9289430,9289542,1,
124,124,,,9289432,9289543,1,
124,124,,,9289436,9289545,1,
124,124,,,9289439,9289547,1,
124,124,,,9289440,9289549,1,
124,124,,,9289672,9289550,1,
131,131,,,9289672,9289550,1,
124,124,,,9289700,9289550,1,
140,140,,,9289700,9289550,1,
124,124,,,9289442,9289551,1,
124,124,,,9289445,9289554,1,
116,116,,,9289446,9289555,1,
124,124,,,9289446,9289555,1,
124,124,,,9289447,9289556,1,
140,140,,,9289702,9289557,1,
124,124,,,9289449,9289558,1,
140,140,,,9289702,9289559,1,
124,124,,,9289451,9289560,1,
124,124,,,9289452,9289562,1,
116,116,,,9289454,9289564,1,
124,124,,,9289454,9289564,1,
116,116,,,9289456,9289566,1,
124,124,,,9289456,9289566,1,
108,108,,,9289403,9289567,1,
131,131,,,9289681,9289571,1,
124,124,,,9289642,9289572,1,
124,124,,,9289457,9289573,1,
124,124,,,9289644,9289576,1,
131,131,,,9289682,9289576,1,
124,124,,,9289646,9289579,1,
131,131,,,9289684,9289581,1,
124,124,,,9289465,9289582,1,
124,124,,,9289648,9289583,1,
124,124,,,9289649,9289585,1,
131,131,,,9289685,9289585,1,
124,124,,,9289467,9289586,1,
124,124,,,9289652,9289589,1,
140,140,,,9289706,9289589,1,
131,131,,,9289687,9289591,1,
124,124,,,9289473,9289592,1,
124,124,,,9289476,9289592,1,
124,124,,,9289479,9289594,1,
124,124,,,9289482,9289596,1,
131,131,,,9289689,9289598,1,
140,140,,,9289708,9289598,1,
124,124,,,9289485,9289599,1,
124,124,,,9289487,9289601,1,
124,124,,,9289489,9289602,1,
124,124,,,9289660,9289603,1,
124,124,,,9289491,9289604,1,
124,124,,,9289493,9289605,1,
140,140,,,9289710,9289606,1,
124,124,,,9289495,9289607,1,
124,124,,,9289497,9289608,1,
124,124,,,9289664,9289609,1,
124,124,,,9289665,9289610,1,
124,124,,,9289502,9289612,1,
124,124,,,9289667,9289612,1,
124,124,,,9289540,9289623,1,
124,124,,,9289543,9289624,1,
124,124,,,9289545,9289625,1,
124,124,,,9289547,9289627,1,
124,124,,,9289551,9289629,1,
124,124,,,9289554,9289631,1,
124,124,,,9289558,9289633,1,
124,124,,,9289562,9289635,1,
124,124,,,9289467,9289651,1,
124,124,,,9289476,9289653,1,
124,124,,,9289599,9289658,1,
124,124,,,9289602,9289659,1,
124,124,,,9289605,9289661,1,
124,124,,,9289611,9289666,1,
131,131,,,9289534,9289668,1,
131,131,,,9289540,9289670,1,
131,131,,,9289510,9289671,1,
131,131,,,9289547,9289673,1,
131,131,,,9289554,9289674,1,
124,124,,,9289562,9289677,1,
131,131,,,9289562,9289677,1,
124,124,,,9289567,9289679,1,
131,131,,,9289567,9289679,1,
124,124,,,9289467,9289686,1,
131,131,,,9289592,9289688,1,
131,131,,,9289604,9289691,1,
140,140,,,9289534,9289697,1,
140,140,,,9289543,9289698,1,
140,140,,,9289567,9289703,1,
140,140,,,9289570,9289703,1,
140,140,,,9289592,9289707,1,
140,140,,,9289604,9289709,1,
74,74,,,9290074,9289854,1,
74,74,,,9290076,9289855,1,
74,74,,,9290078,9289860,1,
74,74,,,9290325,9289860,1,
74,74,,,9290084,9289862,1,
74,74,,,9290091,9289867,1,
74,74,,,9290093,9289867,1,
74,74,,,9290329,9289867,1,
68,68,,,9289970,9289870,1,
68,68,,,9289983,9289871,1,
68,68,,,9289985,9289873,1,
68,68,,,9290109,9289874,1,
68,68,,,9290113,9289877,1,
74,74,,,9290070,9289890,1,
74,74,,,9290132,9289892,1,
74,74,,,9290135,9289893,1,
62,62,,,9289891,9289894,1,
68,68,,,9290150,9289896,1,
68,68,,,9290153,9289898,1,
20,20,,,9289903,9289904,1,
11,11,,,9289904,9289905,1,
18,18,,,9289904,9289905,1,
20,20,,,9289904,9289905,1,
11,11,,,9290197,9289905,1,
18,18,,,9290197,9289905,1,
18,18,,,9290203,9289906,1,
11,11,,,9290205,9289908,1,
18,18,,,9290205,9289908,1,
20,20,,,9290207,9289909,1,
74,74,,,9290072,9289935,1,
74,74,,,9290078,9289943,1,
74,74,,,9290095,9289970,1,
74,74,,,9290097,9289970,1,
74,74,,,9290101,9289983,1,
74,74,,,9290103,9289985,1,
74,74,,,9290105,9289989,1,
74,74,,,9290107,9289993,1,
74,74,,,9290111,9289998,1,
74,74,,,9290115,9290003,1,
74,74,,,9290118,9290009,1,
74,74,,,9290121,9290011,1,
74,74,,,9290125,9290019,1,
74,74,,,9290127,9290021,1,
74,74,,,9290129,9290024,1,
74,74,,,9290137,9290038,1,
74,74,,,9290139,9290041,1,
74,74,,,9290141,9290044,1,
74,74,,,9290143,9290048,1,
74,74,,,9290146,9290055,1,
74,74,,,9290156,9290062,1,
74,74,,,9290157,9290064,1,
74,74,,,9290158,9290065,1,
74,74,,,9289934,9290071,1,
74,74,,,9289936,9290073,1,
74,74,,,9289938,9290075,1,
62,62,,,9289856,9290077,1,
74,74,,,9289856,9290077,1,
62,62,,,9289858,9290079,1,
74,74,,,9289858,9290079,1,
74,74,,,9290325,9290080,1,
88,88,,,9290325,9290080,1,
94,94,,,9290325,9290080,1,
62,62,,,9289947,9290081,1,
74,74,,,9289947,9290081,1,
74,74,,,9289952,9290083,1,
74,74,,,9289954,9290085,1,
74,74,,,9289956,9290087,1,
74,74,,,9290086,9290088,1,
88,88,,,9290086,9290088,1,
74,74,,,9289963,9290090,1,
74,74,,,9289968,9290092,1,
68,68,,,9289866,9290094,1,
74,74,,,9289973,9290096,1,
68,68,,,9289869,9290098,1,
74,74,,,9289981,9290100,1,
68,68,,,9289872,9290102,1,
74,74,,,9289986,9290104,1,
74,74,,,9289986,9290106,1,
94,94,,,9290335,9290107,1,
74,74,,,9289995,9290108,1,
74,74,,,9289875,9290110,1,
74,74,,,9289876,9290114,1,
94,94,,,9290337,9290115,1,
74,74,,,9290001,9290116,1,
74,74,,,9289878,9290117,1,
74,74,,,9289878,9290119,1,
94,94,,,9290340,9290121,1,
74,74,,,9289881,9290122,1,
74,74,,,9289886,9290128,1,
94,94,,,9290342,9290129,1,
74,74,,,9289886,9290130,1,
74,74,,,9289888,9290131,1,
74,74,,,9289888,9290133,1,
74,74,,,9290028,9290136,1,
94,94,,,9290344,9290137,1,
74,74,,,9290028,9290138,1,
74,74,,,9289894,9290142,1,
74,74,,,9290049,9290144,1,
94,94,,,9290346,9290146,1,
74,74,,,9290056,9290147,1,
68,68,,,9289895,9290149,1,
74,74,,,9290057,9290151,1,
68,68,,,9289897,9290152,1,
94,94,,,9290349,9290153,1,
74,74,,,9290058,9290154,1,
74,74,,,9290061,9290155,1,
94,94,,,9290350,9290156,1,
74,74,,,9290066,9290159,1,
33,33,,,9290260,9290164,1,
33,33,,,9290263,9290168,1,
33,33,,,9290266,9290172,1,
33,33,,,9290268,9290176,1,
33,33,,,9290269,9290186,1,
33,33,,,9290275,9290193,1,
33,33,,,9290278,9290195,1,
33,33,,,9290279,9290195,1,
33,33,,,9290281,9290197,1,
33,33,,,9290283,9290201,1,
33,33,,,9290285,9290203,1,
33,33,,,9290287,9290205,1,
27,27,,,9290288,9290207,1,
33,33,,,9290288,9290207,1,
27,27,,,9290291,9290211,1,
33,33,,,9290291,9290211,1,
27,27,,,9290294,9290215,1,
33,33,,,9290294,9290215,1,
27,27,,,9290297,9290219,1,
33,33,,,9290297,9290219,1,
20,20,,,9289911,9290222,1,
27,27,,,9290299,9290223,1,
33,33,,,9290299,9290223,1,
18,18,,,9289912,9290226,1,
27,27,,,9290302,9290227,1,
33,33,,,9290302,9290227,1,
18,18,,,9289913,9290230,1,
27,27,,,9290304,9290231,1,
33,33,,,9290304,9290231,1,
27,27,,,9290305,9290235,1,
33,33,,,9290305,9290235,1,
27,27,,,9290307,9290237,1,
33,33,,,9290307,9290237,1,
27,27,,,9290309,9290239,1,
33,33,,,9290309,9290239,1,
27,27,,,9290310,9290241,1,
33,33,,,9290310,9290241,1,
27,27,,,9290312,9290243,1,
33,33,,,9290312,9290243,1,
18,18,,,9290314,9290246,1,
27,27,,,9290314,9290246,1,
33,33,,,9290314,9290246,1,
18,18,,,9290316,9290249,1,
27,27,,,9290316,9290249,1,
33,33,,,9290316,9290249,1,
18,18,,,9290318,9290251,1,
27,27,,,9290318,9290251,1,
33,33,,,9290318,9290251,1,
33,33,,,9290319,9290253,1,
33,33,,,9290321,9290255,1,
33,33,,,9290163,9290259,1,
11,11,,,9290165,9290261,1,
18,18,,,9290165,9290261,1,
27,27,,,9290165,9290261,1,
33,33,,,9290165,9290261,1,
11,11,,,9290167,9290262,1,
18,18,,,9290167,9290262,1,
27,27,,,9290167,9290262,1,
33,33,,,9290167,9290262,1,
11,11,,,9290169,9290264,1,
18,18,,,9290169,9290264,1,
27,27,,,9290169,9290264,1,
33,33,,,9290169,9290264,1,
11,11,,,9290171,9290265,1,
18,18,,,9290171,9290265,1,
27,27,,,9290171,9290265,1,
33,33,,,9290171,9290265,1,
27,27,,,9290175,9290267,1,
33,33,,,9290175,9290267,1,
27,27,,,9290179,9290270,1,
33,33,,,9290179,9290270,1,
27,27,,,9290183,9290272,1,
33,33,,,9290183,9290272,1,
27,27,,,9290187,9290273,1,
33,33,,,9290187,9290273,1,
27,27,,,9290190,9290274,1,
33,33,,,9290190,9290274,1,
27,27,,,9290194,9290277,1,
33,33,,,9290194,9290277,1,
27,27,,,9290198,9290280,1,
33,33,,,9290198,9290280,1,
33,33,,,9290200,9290282,1,
33,33,,,9290202,9290284,1,
33,33,,,9290204,9290286,1,
33,33,,,9290208,9290289,1,
33,33,,,9290216,9290295,1,
33,33,,,9290220,9290296,1,
33,33,,,9290222,9290296,1,
33,33,,,9290226,9290301,1,
33,33,,,9290230,9290303,1,
33,33,,,9290236,9290306,1,
33,33,,,9290238,9290308,1,
33,33,,,9290242,9290311,1,
33,33,,,9290244,9290313,1,
33,33,,,9290247,9290315,1,
33,33,,,9290250,9290317,1,
18,18,,,9290254,9290320,1,
27,27,,,9290254,9290320,1,
33,33,,,9290254,9290320,1,
33,33,,,9290257,9290323,1,
94,94,,,9290071,9290324,1,
94,94,,,9290079,9290326,1,
94,94,,,9290087,9290328,1,
94,94,,,9290092,9290330,1,
94,94,,,9290100,9290333,1,
74,74,,,9289875,9290336,1,
74,74,,,9290001,9290338,1,
74,74,,,9289881,9290339,1,
74,74,,,9289886,9290341,1,
94,94,,,9290136,9290343,1,
94,94,,,9290144,9290345,1,
94,94,,,9290149,9290347,1,
94,94,,,9290152,9290348,1,
94,94,,,9290157,9290351,1,
94,94,,,9290160,9290352,1,
112,112,,,9290693,9290642,1,
124,124,,,9290769,9290657,1,
124,124,,,9290772,9290661,1,
124,124,,,9290747,9290669,1,
124,124,,,9290779,9290669,1,
124,124,,,9290910,9290673,1,
124,124,,,9290910,9290678,1,
116,116,,,9290686,9290688,1,
124,124,,,9290686,9290688,1,
124,124,,,9290916,9290690,1,
116,116,,,9290801,9290693,1,
124,124,,,9290801,9290693,1,
124,124,,,9290803,9290693,1,
124,124,,,9290805,9290695,1,
116,116,,,9290759,9290698,1,
124,124,,,9290759,9290698,1,
124,124,,,9290808,9290698,1,
